,sarcasm,sentiment,dialect,cleaned_tweet
2953,False,NEU,msa,بام طلب ات أمن قوم حث خيار شأن سوري رئيس أميرك ارا بام طلب وك
2954,True,NEG,msa,حرك سياس مصر أليف طارق بشر كشف تواطوء قياد أخو اسماعيل صدق ملك روق ضد حرك وطن قرء ان شتم
2955,False,NEU,msa,ضمن عمل درعالفر مك جيش حر يوم حرير قرى ريف حلب شمال اشتباك نظيم داعش اتوا
2956,False,NEG,egypt,رنس هولاند ماشى جى يمن متطرف قياد مارى وبا زى ترامب ده
2957,False,NEG,msa,ام سي ماضل عند رامج رمضان عيد الزفافالملكي وم سؤال أهم معقول حد مم تابعو
2958,False,NEU,msa,صور هل أحواز تحد إير تضامن حلب
2959,False,POS,msa,لم أر درا ضاحك جههاولم تر قبل ميت يتكلمالمتنبي
2960,False,NEU,msa,الرئيسسعدالحريري ستقبل نائب سام جميل يت وسط
2961,True,NEG,msa,شاهد ستمع يه يمن حر شريف فعل حوثي أطفال يمن غتصاب فعل لواطهذ مذهب خمين يمن
2962,False,NEU,msa,منعرف مي قتل جبر رح قاتل حر حر وبسجبرانتويني
2963,False,NEG,msa,رة دكتور ربيعه جيد تخفيف لم فايروس هههههههههه الربيعةيهديرهامايباد
2964,True,NEG,egypt,حاضر حنسكت مش حنقربل نقد او سخر عش الاغلبيةحاكون امع مش رايج حاضر
2965,False,NEU,msa,شهيد حي لواء شرف ريفيوشهيد ثور ارز جبرانتويني
2966,False,NEG,msa,ازل معترض شكيل جمع تأسيس ان جعل دستور مصر يد اغلب نتم لى اسلام سياس دستور جب ان مثل مصري جميع
2967,False,POS,egypt,نزل مجط مترو شوارع ماني امريك رنس ناس ملتح يوزعوا مصاحفوناس تدعوا اسلام شارع ماحدش يكلم
2968,False,NEU,levant,با ناس ذويقه بو صطيف ياسر بلوفر لي معا حكا ثااانيهافضلطقملروجرفيدرر
2969,False,POS,msa,تمنى رئيس وزراء دكتور عصام شرف شفاء عاجل تمنى كو مرض مرض سياسي
2970,False,NEU,msa,الحملةالسعودية صف طب صرف صيدليةالعياداتالتخصصيةالسعودية مخيمالزعتريالسعودية سوري
2971,True,NEG,egypt,خايف يوم لي هنقول وم يام سي
2972,False,NEG,msa,نورمال إير شعل حروب طائف مزق أوط سبب صم العرببغدادبوست عراق إير
2973,False,POS,egypt,عايش مع يام مفيش فى جمال زى ملاك دى قل لم قول حب عمر دياب
2974,False,NEG,msa,له هالنظام سور ضرب صيب لا طفال ساء جماع معارض يضربوا يصبوا لا جنود شبيح سوري
2975,False,NEG,egypt,سب يحب قلب علي مواجع
2976,False,NEG,egypt,مصر مقاطعهاليومالسابع ستبقيحلب حسب له نعم وكيل لهم ظالم ال
2977,False,NEU,msa,سيسى شرف إصدار غرب تاريخ حرب مجيد إسرائيل
2978,False,POS,msa,له انش ذر أبنائ انسمح احد تطاول على مشكل حقيق قط اعلام غرب
2979,True,NEG,magreb,تغريب يبرال تنكر هل لد راث ثقاف ناقص سمع ذا كافر
2980,False,NEU,msa,حلام ترامب موسك عود لى ماض
2981,False,NEU,msa,حسام بدر احترام تقدير فريق مقاص حقق عدد قاط بير متواجد منافس قو لوائح سمح عود حمد شيخ
2982,True,NEG,msa,الهيئةقاتلهاالله قاتل حما أعراض ولا ناكح ناس شوارع
2983,False,NEU,msa,رنامج مش صعب حمزاو شرح مصطلح أمن قوم
2984,False,NEU,msa,اريلارو إسرائيل قف طاقم سفين زيتون شكل مخالف قان
2985,False,POS,msa,نشر تذكير تكبير حي سن عشر له كبر له كبر إل له له كبر له كبر له حمد
2986,False,POS,levant,ها يف انشأالل أف مبر حيا بليزاريدموقع فنان وال زغب خبار جميع اغنيهالاني بحبهاكثير
2987,True,NEG,msa,يوت لا هرباء تجر مولد ابد سرق مشروع ذلال ناس
2988,False,NEU,msa,عائش رض له عن قال نب صلى له سلم عجب تيمن نعل رجل طهور في شأ كل ريالمدريد
2989,False,NEU,msa,جبر وي وحيد لي يقدر خاطب جميع اصدقاء اعداء هواالحر
2990,False,NEU,msa,تقى وزير ير عاهل مغرب ملك محمد سادس خلال مشارك مؤتمر أطراف شأن مناخ نعق
2991,False,NEG,msa,ترامب ثبت شل سياس خارج صين مترجم
2992,False,NEU,msa,لوب مريك مدريدكأس عالم أند
2993,False,POS,msa,أمل موجود بوعيكمأخوكم حمدالأنصاريالدائرهالثالثه امهدعم تاييد دعم تاييد دعم تاييد
2994,True,NEG,msa,لى هالتخلفطالما رجال حال يه هالدرام حز خاطر نهايه تعيسه كل جب
2995,False,NEU,msa,علا تصميميالهلالالوحدهزدرصيدكالكويتترحببسلمانالحزمايفونكاليوممنهايبوينت
2996,False,NEG,egypt,وع حشيش لى موجود يام مبار تانى ايام دى نظام زى اول فى حاج مدمن حشيش قالهالى ول امبارح مصر عبث
2997,True,NEG,egypt,وداف عباطه يد
2998,True,NEG,msa,على رة ناس دأت شتك خصم فراد طاق تمو دون جه حق لما يج سأل مكاتب تمو قول صل سيستم قع زار مصيلح قصد زرار حرام تمو
2999,False,POS,msa,لهم مطر قبر محمد حس جمع على قبور مو موتى مسلم سحائب رحم يارب لهم غسل ماء ثلج برد
3000,False,NEG,msa,خبار رشلون يوم ديو جماهير اسباني هاجم يك هذا أخير عل عتزال لعب دولي
3001,True,NEG,msa,نصب تذكارى حقير ذى تم نشاؤ ان فى ميد رابع كو ول شيئ تم سقاط سقاط انقلاب
3002,False,NEU,egypt,ترجم خطاب قبول وب ديل جائز وبل مير زك ري دقايق خبار اعالم مفزع قرو ده
3003,True,NEG,msa,عن له على طاغ مصر على حكوم على ؤيد إعلام قذر مطبل لطج سفل بشر
3004,False,NEG,msa,ربع طال عكف الاشانيبافعالهم لطم خشوم الاعاديبالماقف غصاب حز طيبتلقى عوازم محتم البلادييالابتي حد موعد غيب ان صياح عناد حمد الشمعولالعوازمالدايرهالخامسهملتزمونعطا عوازمالخامسه
3005,False,NEU,msa,معرضالكتاب تاب مشوق قراء طلب علم شيخ
3006,False,NEU,msa,عبد إياك ستعي
3007,False,NEU,msa,قصد خبر اجهز لاب وب ظام يندوز
3008,False,NEG,msa,علم مدى قساو ظروف له هو على خفف معانا نازح سوري عطائ مساعد
3009,False,NEG,msa,عند عتراض تويت احترام دأ تويته نس محترم هذا ؤثر مصداق
3010,False,POS,msa,جواء ممطر خير رد حبيب صباح جميلكرتكوم حبالأردن شتاء عمان
3011,True,NEG,msa,محمود شامى عضو جاهل اتحاد كر قول ان شعار رابع محرم دولي جهل وروو
3012,False,NEU,gulf,را متابع سناب در إن طلع يونس جول در ان دون ميند جاب ريكرد اول كنتر قصد شخص
3013,False,NEG,msa,مازل عيش عهد لافعل
3014,False,NEU,msa,بي عاجل إشتباك مسلح قرب دق ريكسوس عاصم طرابلس
3015,False,NEU,egypt,جوال يفو له امن غير تكسب ني جر
3016,False,NEU,egypt,جوجل يقول تفق حد خض تفرج لم رعب
3017,False,NEU,msa,تستخدم عقاب فى سقاط طائر دون طيار سط غز حماس
3018,False,NEU,msa,جي ويكند جا
3019,False,NEU,msa,وزير ير رحب إعلان اف أطراف يمن تزامه تجديد قف أعمال عدائ دأ سبت فتر لي قدر ساع
3020,False,NEU,levant,سم على هوى مفرق واد ياهواى دخل هوى خد بلاديفيروز
3021,False,POS,msa,وم أيام قرر هل قر صل صلا استسقاء جمع جميع صلا حد حمل مع مظل ثق فى له
3022,False,NEG,msa,زام زحوف ميد بقع عز صرواح ساع أولى حدد ير إيقاف حرب دليل أن مكيد امريك سلاح صاح
3023,False,NEG,levant,افضلطقملروجرفيدرر هائي ماسترز اسف ماعند صور
3024,False,NEG,msa,عقل شقى نعيم عقل جهال شقاو نعم أروعأبياتالشعرالعربي
3025,False,NEU,egypt,رة قصد عامل نا مصر طير حصل معا رحل سابق
3026,False,NEU,msa,لعب عب ماري مخصص أجهز آيفو عبر
3027,False,NEU,msa,حس مرتضى حلب لغ عدد باص قام ترحيل مسلح أحياء شرق مدين حلب خلال ساع
3028,False,NEU,msa,عي حمد حبيش عض لجن عام مؤتمر شعب واميناعامامساعد دلا سلط بركان ول قرار تخذ صادق مي بو راس
3029,False,POS,msa,سدل أسبوعالموضة ستار انتق نجم نسامبل غا أناق رأ إطلال
3030,False,NEG,msa,شيخ حافظ سلام ؤكد شل مؤامر مريك إسقاط جيش مصر السادةالمحترمون
3031,False,NEU,msa,قو سعود صد هجوم حوثي جاز سكايأخبار
3032,False,NEG,msa,ويتر فيسبوكاصبحت منابر الشرفاءلرد يد اعداء فضيلهف اعلام اجير
3033,False,POS,msa,رام عياش والشوكولاقصة عشق نته
3034,False,NEU,msa,در ان خاطر جنط شانيل مع جنط غوتش جوت وك ويس تو
3035,False,POS,msa,عام أنتم خير كل من سلام نفس مع غير في طن تسع للجميعمازالت قناع شباب مصر ثور حل أملفكر خلاق قياد تي
3036,True,NEG,egypt,موقع طقس عرب مش مسترج حط حال طقس عشر يام
3037,False,NEG,msa,لى عتبر اخو سلمي شاهد ان ضحاي اعتداء اخو وحش ابرياء سرا استاذ ئل ابراش خوا مجرم
3038,False,NEU,egypt,هدف رائع اعب مدريد مارك سينسي شبيل أس سوبر أوروب
3039,False,NEG,egypt,اقل طلع ناس اى خطوط تان حصل مع مشكل مرة رجع لوفتهانزا اد عويض مان
3040,True,NEG,egypt,خل وبر عسكر خوا ايق قانونالتظاهر قصرالاتحادية اسقاطقانونالتظاهر ابريل
3041,False,NEG,levant,لي تمرن ما حق روز وش حس مر خفيف ان تمرن ارض نا عجب لا لي جي شو ثقيل حس مليا علش تمر حس شيء ناعم مو صلب
3042,False,POS,egypt,مكتوب يك إن لي عيش هامكتوب إسم حياا لهاأول قل حب انت يا نا مي تستاهلهاا غير او تقال إليس
3043,False,NEU,egypt,عادلامام حن قد نا كبيرمحمودعبدالعزيز قروبمحبيالزعيمعادلامام عرب
3044,False,NEU,msa,أولى كتب حوائط مدين حافظ نظاف نفس
3045,False,POS,msa,يونس ناق مكياج عي مجل رنود
3046,True,NEG,egypt,نا يه لي خل تعلم لغ فرنس نا مش هسافر رنس صل
3047,False,NEU,msa,افروف اشنطن سحب مقترح حول حلب سحب مسلح روسي
3048,True,NEG,msa,وتن عوا حزب دجال
3049,False,NEU,gulf,نيتند دخل سوق جول لح جمع وس
3050,True,NEG,msa,رز شاط انقلاب طهير مصر علماء احرار شرفاء موهوب متفوق فى جامع مدارس
3051,False,NEU,egypt,جبنال حدث قائم سيار أخر حديث وبر دلوق قي موديل تبدأ ستثمر قت
3052,False,NEU,msa,قضاء مصر رفع سم شفيق قوائم رقب وصول مصر حمدشفيق
3053,False,NEG,msa,انتخاب أمريكيه لتزم ردوغ تم اتفاق وت سحب مسلح حلب تم دك تراب
3054,False,POS,egypt,وب ديل شكل وتوجين جد بن لذين
3055,False,NEG,egypt,إعتداء غز ولد جيل عرف عنف له صلح اسرائيل حن ربي عيال صير ذل مثل اسرائيل ريد حارب
3056,False,NEU,msa,جراند داء درر امريك استرالي خرافى استرالي ينال موارى درس غا دلوقتى
3057,False,POS,msa,حلب نت عنو الصمودبإذن رب سقط رغم حلف روافض يهودرغم وتن شار لع
3058,False,POS,msa,نظر جه أم عباد
